id,text,label,label_id,split
1417,今週はコンテナがほしい。新しい機能も試してみたい。,IT・テクノロジー,0,validation
1418,今週はアプリのセキュリティを強化したい。速度と安定性を重視している。,IT・テクノロジー,0,train
1419,少し前から家族旅行の旅館を予約したい！,旅行・観光,2,train
1420,仕事の合間に京都のホテルを探している。混雑を避けて回りたい。,旅行・観光,2,train
1421,ネットでそばを家族と食べたい。家族にも好評な味にしたい。,食事・料理,1,train
1422,休日にお土産の観光スポットを知りたい。混雑を避けて回りたい。,旅行・観光,2,train
1423,今日は寿司のレシピを探している。できれば簡単に作れる方法がいい。,食事・料理,1,validation
1424,ネットでGitHubの性能を比較したい。速度と安定性を重視している。,IT・テクノロジー,0,train
1425,仕事の合間にワールドカップのスタジアムへ行きたい,スポーツ,3,train
1426,家でホテルで観光案内を見ている。,旅行・観光,2,train
1427,休日に債券が生活費に響いている。短期的な変動だけで判断しないようにしたい。,金融・経済,4,train
1428,友人と話していて、長崎の宿泊費を比較している。家族でも楽しめる場所がいい。,旅行・観光,2,train
1429,友人と話していて、観光バスを家族で訪れたい！,旅行・観光,2,train
1430,ふと思って、AIの性能を比較したいと考えている。,IT・テクノロジー,0,train
1431,朝から美術館への交通費を調べているのでメモしておいた。,旅行・観光,2,train
1432,家でJリーグを練習している。もっと上達する方法を探している。,スポーツ,3,train
1433,ふと思って、ローンの動きを確認しているので情報を集めている。,金融・経済,4,validation
1434,来月に向けて、練習の結果を確認した。選手のプレーを参考にしたい。,スポーツ,3,train
1435,ネットで刺身の味付けを工夫したい。近くのおいしい店も探している。,食事・料理,1,train
1436,少し前から美術館を一日で回りたいのが最近の関心事だ。,旅行・観光,2,train
1437,今週は旅行のホテルを探している。,旅行・観光,2,train
1438,朝からDockerの構成を考えていると考えている。,IT・テクノロジー,0,train
1439,ネットで政策金利について家計への影響を確認した！,金融・経済,4,train
1440,今週はレシピを夕食に作る。,食事・料理,1,train
1441,朝から預金への影響を調べていると考えている。,金融・経済,4,train
1442,家でNBAのプロ選手を目指している！,スポーツ,3,train
1443,最近、山のおすすめルートを知りたい,旅行・観光,2,train
1444,友人と話していて、美術館で泊まりたい。,旅行・観光,2,train
1445,財政について専門家の解説を読んだので情報を集めている。,金融・経済,4,train
1446,仕事の合間に長崎の宿泊費を比較していると思っている。,旅行・観光,2,validation
1447,今週はスパイスを手作りした,食事・料理,1,train
1448,仕事の合間にフォームのプロ選手を目指していると考えている。,スポーツ,3,train
1449,最近、剣道の得点シーンを見返したので情報を集めている。,スポーツ,3,train
1450,少し前からデスクトップPCを仕事で使いたい。,IT・テクノロジー,0,validation
1451,休日にクラウドの性能を比較したい。,IT・テクノロジー,0,train
1452,最近、キャンプ場への旅行を計画している！,旅行・観光,2,train
1453,Pythonを勉強したい。,IT・テクノロジー,0,train
1454,今日は道の駅でゆっくり過ごしたいので情報を集めている。,旅行・観光,2,train
1455,ふと思って、キャンプ場で写真を撮りたいので情報を集めている。,旅行・観光,2,train
1456,休日にマラソンを観戦したい。次の試合も楽しみにしている。,スポーツ,3,train
1457,最近、人工知能について学習中だ。,IT・テクノロジー,0,train
1458,最近、日経平均の推移をグラフで見ている。,金融・経済,4,test
1459,来月に向けて、長崎で食べ歩きしたいと思っている。,旅行・観光,2,train
1460,来月に向けて、売上の見通しを確認している。,金融・経済,4,train
1461,ネットでフォームの大会をテレビで見た。もっと上達する方法を探している。,スポーツ,3,test
1462,今週はハンバーグを食べ比べたい。近くのおいしい店も探している。,食事・料理,1,train
1463,ふと思って、ハンバーグに野菜を追加したい。できれば簡単に作れる方法がいい。,食事・料理,1,train
1464,休日に配当について制度を調べた。,金融・経済,4,train
1465,昨日、居酒屋に野菜を追加したい！,食事・料理,1,train
1466,今週は金融政策の仕組みを知りたいと思っている。,金融・経済,4,test
1467,最近、ルーターの構成を考えている,IT・テクノロジー,0,test
1468,最近、資源価格を資産形成に活用したい。,金融・経済,4,test
1469,家で株価の動きを確認している,金融・経済,4,train
1470,少し前から飛行機で食べ歩きしたい。現地のおいしいものも楽しみたい。,旅行・観光,2,validation
1471,ネットでデザートをもう一度食べたいのが最近の関心事だ。,食事・料理,1,train
1472,来月に向けて、VPNをアップデートしたいのが最近の関心事だ。,IT・テクノロジー,0,validation
1473,朝からホームランを練習しているので詳しく調べている。,スポーツ,3,train
1474,最近、レンタカーへ飛行機で向かうので詳しく調べている。,旅行・観光,2,validation
1475,少し前からレスリングのルールを調べている！,スポーツ,3,train
1476,今週は決算の動向に注目している。長期的な傾向を見て判断したい。,金融・経済,4,train
1477,ネットで筋トレの試合を見た！,スポーツ,3,train
1478,来月に向けて、タブレットの設定を見直したい。速度と安定性を重視している。,IT・テクノロジー,0,test
1479,朝から予算について投資判断を考えている！,金融・経済,4,train
1480,ふと思って、賃金について家計への影響を確認した。,金融・経済,4,validation
1481,家でトーナメントのプロ選手を目指している。,スポーツ,3,test
